annee;diplome;etablissement;academie;domaine;discipline;taux_de_reponse;taux_dinsertion;taux_d_emploi;salaire_brut_annuel_estime;situation;nombre_de_reponses;poids_de_la_discipline;idDiscipline;idDiplome;idLieu;IdTemps;SituationMois;NombreReponsesCAST(INT);TauxInsertionCAST(INT);SalaireBrutAnnuelEstimeCAST(INT);TauxReponsesCAST(INT);ErrorCode;ErrorColumn
2016;MASTER LMD;Paris-Est Marne-la-Vallée;Créteil;Droit, économie et gestion;Gestion;69;97;;36700;30 mois après le diplôme;90;19;9;2;99;8;30;90;97;36700;69;-1071607685;0
2016;MASTER LMD;Paris-Est Marne-la-Vallée;Créteil;Sciences humaines et sociales;Ensemble sciences humaines et sociales;74;94;;32100;30 mois après le diplôme;237;43;7;2;99;8;30;237;94;32100;74;-1071607685;0
2016;MASTER LMD;Versailles Saint-Quentin-en-Yvelines;Versailles;Sciences humaines et sociales;Autres sciences humaines et sociales;46;;;;18 mois après le diplôme;14;4;2;2;126;8;18;14;;;46;-1071607685;0
2016;MASTER LMD;Versailles Saint-Quentin-en-Yvelines;Versailles;Sciences, technologies et santé;Autres sciences, technologies et santé;83;;;;18 mois après le diplôme;5;1;3;2;126;8;18;5;;;83;-1071607685;0
2016;MASTER LMD;INU Jean-François Champollion;Toulouse;Sciences, technologies et santé;Sciences de l'ingénieur;52;;;;30 mois après le diplôme;12;;19;2;62;8;30;12;;;52;-1071607685;0
2016;MASTER LMD;Toulon;Nice;Droit, économie et gestion;Droit;80;93;;25000;18 mois après le diplôme;57;27;4;2;115;8;18;57;93;25000;80;-1071607685;0
2016;MASTER LMD;Toulon;Nice;Droit, économie et gestion;Droit;80;93;;27900;30 mois après le diplôme;57;27;4;2;115;8;30;57;93;27900;80;-1071607685;0
2016;MASTER LMD;Toulon;Nice;Lettres, langues, arts;Lettres, langues, arts;85;;;;18 mois après le diplôme;30;13;13;2;115;8;18;30;;;85;-1071607685;0
2016;MASTER LMD;Toulon;Nice;Sciences humaines et sociales;Ensemble sciences humaines et sociales;86;87;;27000;30 mois après le diplôme;68;30;7;2;115;8;30;68;87;27000;86;-1071607685;0
2016;MASTER LMD;Toulon;Nice;Sciences humaines et sociales;Information communication;86;90;;25200;18 mois après le diplôme;68;30;11;2;115;8;18;68;90;25200;86;-1071607685;0
2016;MASTER LMD;Toulon;Nice;Sciences humaines et sociales;Information communication;86;87;;27000;30 mois après le diplôme;68;30;11;2;115;8;30;68;87;27000;86;-1071607685;0
2016;MASTER LMD;Poitiers;Poitiers;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;25;;;;18 mois après le diplôme;9;4;1;2;104;8;18;9;;;25;-1071607685;0
2016;MASTER LMD;Poitiers;Poitiers;Sciences humaines et sociales;Ensemble sciences humaines et sociales;54;90;;24100;30 mois après le diplôme;70;15;7;2;104;8;30;70;90;24100;54;-1071607685;0
2016;MASTER LMD;Limoges;Limoges;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;38;88;;26500;18 mois après le diplôme;57;53;6;2;72;8;18;57;88;26500;38;-1071607685;0
2016;MASTER LMD;Limoges;Limoges;Droit, économie et gestion;Économie;38;;;;30 mois après le diplôme;10;10;5;2;72;8;30;10;;;38;-1071607685;0
2016;MASTER LMD;Paris 11 - Paris Sud;Versailles;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;62;;;;18 mois après le diplôme;13;14;6;2;89;8;18;13;;;62;-1071607685;0
2016;MASTER LMD;Paris 11 - Paris Sud;Versailles;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;62;;;;30 mois après le diplôme;13;14;6;2;89;8;30;13;;;62;-1071607685;0
2016;MASTER ENS;Évry-Val d'Essonne;Versailles;Masters enseignement;Masters enseignement;56;100;;28500;30 mois après le diplôme;43;100;14;1;55;8;30;43;100;28500;56;-1071607685;0
2016;MASTER LMD;Évry-Val d'Essonne;Versailles;Droit, économie et gestion;Droit;100;;;;30 mois après le diplôme;1;1;4;2;55;8;30;1;;;100;-1071607685;0
2016;MASTER LMD;Évry-Val d'Essonne;Versailles;Droit, économie et gestion;Gestion;68;85;;;18 mois après le diplôme;32;26;9;2;55;8;18;32;85;;68;-1071607685;0
2016;MASTER LMD;Paris-Saclay;Versailles;Droit, économie et gestion;Gestion;53;;;;18 mois après le diplôme;26;5;9;2;101;8;18;26;;;53;-1071607685;0
2016;MASTER LMD;Paris-Saclay;Versailles;Sciences humaines et sociales;Ensemble sciences humaines et sociales;53;86;;26500;18 mois après le diplôme;46;7;7;2;101;8;18;46;86;26500;53;-1071607685;0
2016;MASTER LMD;Paris-Saclay;Versailles;Sciences, technologies et santé;Sciences de la vie et de la terre;53;91;;30700;18 mois après le diplôme;125;19;18;2;101;8;18;125;91;30700;53;-1071607685;0
2016;MASTER LMD;Paris Nanterre;Versailles;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;63;;;;30 mois après le diplôme;19;4;1;2;95;8;30;19;;;63;-1071607685;0
2016;MASTER LMD;Paris Nanterre;Versailles;Sciences humaines et sociales;Ensemble sciences humaines et sociales;62;81;;26500;18 mois après le diplôme;144;28;7;2;95;8;18;144;81;26500;62;-1071607685;0
2016;MASTER LMD;Paris Nanterre;Versailles;Sciences humaines et sociales;Ensemble sciences humaines et sociales;62;93;;28100;30 mois après le diplôme;144;28;7;2;95;8;30;144;93;28100;62;-1071607685;0
2016;MASTER LMD;Paris Nanterre;Versailles;Sciences humaines et sociales;Psychologie;68;85;;27700;18 mois après le diplôme;67;13;17;2;95;8;18;67;85;27700;68;-1071607685;0
2016;MASTER LMD;Paris Nanterre;Versailles;Sciences humaines et sociales;Autres sciences humaines et sociales;51;74;;;18 mois après le diplôme;35;7;2;2;95;8;18;35;74;;51;-1071607685;0
2016;MASTER LMD;Paris Nanterre;Versailles;Sciences humaines et sociales;Autres sciences humaines et sociales;51;94;;;30 mois après le diplôme;35;7;2;2;95;8;30;35;94;;51;-1071607685;0
2016;MASTER LMD;Paris Nanterre;Versailles;Sciences, technologies et santé;Sciences de l'ingénieur;58;;;;18 mois après le diplôme;13;3;19;2;95;8;18;13;;;58;-1071607685;0
2016;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Sciences humaines et sociales;Psychologie;43;;;;18 mois après le diplôme;27;15;17;2;125;8;18;27;;;43;-1071607685;0
2016;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Sciences, technologies et santé;Sciences de l'ingénieur;33;;;;18 mois après le diplôme;2;1;19;2;125;8;18;2;;;33;-1071607685;0
2016;MASTER ENS;Paris 8 - Vincennes Saint-Denis;Créteil;Masters enseignement;Masters enseignement;75;;;;30 mois après le diplôme;7;;14;1;94;8;30;7;;;75;-1071607685;0
2016;MASTER LMD;Paris 8 - Vincennes Saint-Denis;Créteil;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;69;96;;32800;30 mois après le diplôme;75;25;6;2;94;8;30;75;96;32800;69;-1071607685;0
2016;MASTER LMD;Paris 8 - Vincennes Saint-Denis;Créteil;Droit, économie et gestion;Économie;57;;;;18 mois après le diplôme;11;4;5;2;94;8;18;11;;;57;-1071607685;0
2016;MASTER LMD;Paris 8 - Vincennes Saint-Denis;Créteil;Lettres, langues, arts;Lettres, langues, arts;67;83;;31200;30 mois après le diplôme;91;31;13;2;94;8;30;91;83;31200;67;-1071607685;0
2016;MASTER LMD;Paris 8 - Vincennes Saint-Denis;Créteil;Sciences humaines et sociales;Information communication;65;87;;28100;30 mois après le diplôme;61;22;11;2;94;8;30;61;87;28100;65;-1071607685;0
2016;MASTER LMD;Paris 8 - Vincennes Saint-Denis;Créteil;Sciences humaines et sociales;Autres sciences humaines et sociales;57;;;;30 mois après le diplôme;10;4;2;2;94;8;30;10;;;57;-1071607685;0
2016;MASTER ENS;Paris-Est Créteil;Créteil;Masters enseignement;Masters enseignement;62;100;;28100;18 mois après le diplôme;344;100;14;1;98;8;18;344;100;28100;62;-1071607685;0
2016;MASTER LMD;Paris-Est Créteil;Créteil;Droit, économie et gestion;Droit;69;95;;33700;18 mois après le diplôme;62;9;4;2;98;8;18;62;95;33700;69;-1071607685;0
2016;MASTER LMD;Paris-Est Créteil;Créteil;Sciences humaines et sociales;Ensemble sciences humaines et sociales;75;94;;28700;30 mois après le diplôme;65;9;7;2;98;8;30;65;94;28700;75;-1071607685;0
2016;MASTER LMD;Paris-Est Créteil;Créteil;Sciences humaines et sociales;Autres sciences humaines et sociales;73;93;;28100;30 mois après le diplôme;41;6;2;2;98;8;30;41;93;28100;73;-1071607685;0
2016;MASTER LMD;Paris-Est Créteil;Créteil;Sciences, technologies et santé;Ensemble sciences, technologies et santé;73;93;;33800;30 mois après le diplôme;85;12;8;2;98;8;30;85;93;33800;73;-1071607685;0
2016;MASTER LMD;Paris-Est Créteil;Créteil;Sciences, technologies et santé;Sciences de la vie et de la terre;71;;;;30 mois après le diplôme;14;2;18;2;98;8;30;14;;;71;-1071607685;0
2016;MASTER LMD;Paris-Est Créteil;Créteil;Sciences, technologies et santé;Sciences fondamentales;76;;;;30 mois après le diplôme;20;3;20;2;98;8;30;20;;;76;-1071607685;0
2016;MASTER LMD;Paris-Est Créteil;Créteil;Sciences, technologies et santé;Informatique;50;;;;18 mois après le diplôme;1;0;12;2;98;8;18;1;;;50;-1071607685;0
2016;MASTER LMD;Paris-Est Créteil;Créteil;Sciences, technologies et santé;Autres sciences, technologies et santé;76;89;;;18 mois après le diplôme;34;5;3;2;98;8;18;34;89;;76;-1071607685;0
2016;MASTER LMD;Cergy-Pontoise;Versailles;Droit, économie et gestion;Droit;82;91;;38900;30 mois après le diplôme;68;13;4;2;46;8;30;68;91;38900;82;-1071607685;0
2016;MASTER LMD;Cergy-Pontoise;Versailles;Sciences, technologies et santé;Ensemble sciences, technologies et santé;77;92;;33000;18 mois après le diplôme;123;25;8;2;46;8;18;123;92;33000;77;-1071607685;0
2016;MASTER LMD;Cergy-Pontoise;Versailles;Sciences, technologies et santé;Sciences de l'ingénieur;80;100;;38900;30 mois après le diplôme;33;7;19;2;46;8;30;33;100;38900;80;-1071607685;0
2016;MASTER LMD;Corse Pasquale Paoli;Corse;Lettres, langues, arts;Lettres, langues, arts;75;;;;30 mois après le diplôme;2;2;13;2;51;8;30;2;;;75;-1071607685;0
2016;MASTER LMD;Corse Pasquale Paoli;Corse;Sciences, technologies et santé;Ensemble sciences, technologies et santé;75;90;;;30 mois après le diplôme;38;41;8;2;51;8;30;38;90;;75;-1071607685;0
2016;MASTER LMD;Corse Pasquale Paoli;Corse;Sciences, technologies et santé;Sciences de la vie et de la terre;79;;;;18 mois après le diplôme;27;28;18;2;51;8;18;27;;;79;-1071607685;0
2016;MASTER LMD;Corse Pasquale Paoli;Corse;Sciences, technologies et santé;Sciences fondamentales;67;;;;18 mois après le diplôme;6;7;20;2;51;8;18;6;;;67;-1071607685;0
2016;MASTER LMD;Corse Pasquale Paoli;Corse;Sciences, technologies et santé;Sciences fondamentales;67;;;;30 mois après le diplôme;6;7;20;2;51;8;30;6;;;67;-1071607685;0
2016;MASTER LMD;Antilles;Guadeloupe;Droit, économie et gestion;Droit;79;;;;18 mois après le diplôme;27;35;4;2;34;8;18;27;;;79;-1071607685;0
2016;MASTER LMD;Antilles;Guadeloupe;Lettres, langues, arts;Lettres, langues, arts;78;;;;30 mois après le diplôme;1;1;13;2;34;8;30;1;;;78;-1071607685;0
2016;MASTER LMD;Antilles;Guadeloupe;Sciences, technologies et santé;Informatique;100;;;;18 mois après le diplôme;2;2;12;2;34;8;18;2;;;100;-1071607685;0
2016;MASTER LMD;Antilles;Guadeloupe;Sciences, technologies et santé;Autres sciences, technologies et santé;0;;;;18 mois après le diplôme;0;;3;2;34;8;18;0;;;0;-1071607685;0
2016;MASTER ENS;Guyane;Guyane;Masters enseignement;Masters enseignement;50;;;;18 mois après le diplôme;24;;14;1;61;8;18;24;;;50;-1071607685;0
2016;MASTER LMD;Guyane;Guyane;Sciences humaines et sociales;Ensemble sciences humaines et sociales;0;;;;18 mois après le diplôme;0;;7;2;61;8;18;0;;;0;-1071607685;0
2016;MASTER LMD;La Réunion;La Réunion;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;73;91;;28700;18 mois après le diplôme;67;51;6;2;63;8;18;67;91;28700;73;-1071607685;0
2016;MASTER LMD;La Réunion;La Réunion;Droit, économie et gestion;Droit;70;;;;18 mois après le diplôme;12;9;4;2;63;8;18;12;;;70;-1071607685;0
2016;MASTER LMD;La Réunion;La Réunion;Droit, économie et gestion;Gestion;71;97;;;18 mois après le diplôme;34;25;9;2;63;8;18;34;97;;71;-1071607685;0
2016;MASTER LMD;La Réunion;La Réunion;Sciences humaines et sociales;Histoire-géographie;80;;;;30 mois après le diplôme;4;3;10;2;63;8;30;4;;;80;-1071607685;0
2016;MASTER LMD;La Réunion;La Réunion;Sciences humaines et sociales;Information communication;67;;;;18 mois après le diplôme;4;3;11;2;63;8;18;4;;;67;-1071607685;0
2016;MASTER LMD;La Réunion;La Réunion;Sciences, technologies et santé;Sciences de la vie et de la terre;60;;;;30 mois après le diplôme;9;8;18;2;63;8;30;9;;;60;-1071607685;0
2016;MASTER LMD;La Réunion;La Réunion;Sciences, technologies et santé;Sciences fondamentales;67;;;;18 mois après le diplôme;5;4;20;2;63;8;18;5;;;67;-1071607685;0
2016;MASTER LMD;Polynésie Française;Polynésie Française;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;72;;;;18 mois après le diplôme;11;;6;2;105;8;18;11;;;72;-1071607685;0
2016;MASTER LMD;Polynésie Française;Polynésie Française;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;72;;;;30 mois après le diplôme;11;;6;2;105;8;30;11;;;72;-1071607685;0
2016;MASTER ENS;Toutes universités et établissements assimilés;;Masters enseignement;Masters enseignement;68;99;;27900;18 mois après le diplôme;5681;100;14;1;120;8;18;5681;99;27900;68;-1071607685;0
2016;MASTER ENS;Toutes universités et établissements assimilés;;Masters enseignement;Masters enseignement;68;98;;28100;30 mois après le diplôme;5681;100;14;1;120;8;30;5681;98;28100;68;-1071607685;0
2016;MASTER LMD;Toutes universités et établissements assimilés;;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;68;92;;32200;30 mois après le diplôme;1362;5;1;2;120;8;30;1362;92;32200;68;-1071607685;0
2016;MASTER LMD;Toutes universités et établissements assimilés;;Sciences humaines et sociales;Information communication;68;86;;26500;18 mois après le diplôme;1386;5;11;2;120;8;18;1386;86;26500;68;-1071607685;0
2016;MASTER LMD;Toutes universités et établissements assimilés;;Sciences humaines et sociales;Autres sciences humaines et sociales;71;88;;28100;30 mois après le diplôme;1933;6;2;2;120;8;30;1933;88;28100;71;-1071607685;0
2016;MASTER LMD;Toutes universités et établissements assimilés;;Sciences, technologies et santé;Sciences de la vie et de la terre;74;82;;27000;18 mois après le diplôme;2690;8;18;2;120;8;18;2690;82;27000;74;-1071607685;0
2016;MASTER LMD;Toutes universités et établissements assimilés;;Sciences, technologies et santé;Sciences de l'ingénieur;71;92;;31300;18 mois après le diplôme;1864;6;19;2;120;8;18;1864;92;31300;71;-1071607685;0
2016;MASTER LMD;Toutes universités et établissements assimilés;;Sciences, technologies et santé;Sciences de l'ingénieur;71;95;;34000;30 mois après le diplôme;1864;6;19;2;120;8;30;1864;95;34000;71;-1071607685;0
2016;MASTER LMD;Toutes universités et établissements assimilés;;Sciences, technologies et santé;Informatique;70;95;;32800;18 mois après le diplôme;1503;5;12;2;120;8;18;1503;95;32800;70;-1071607685;0
2016;MASTER LMD;Toutes universités et établissements assimilés;;Sciences, technologies et santé;Informatique;70;97;;35100;30 mois après le diplôme;1503;5;12;2;120;8;30;1503;97;35100;70;-1071607685;0
2017;MASTER ENS;Nice - Sophia-Antipolis;Nice;Masters enseignement;Masters enseignement;72;99;;27300;30 mois après le diplôme;119;100;14;1;84;9;30;119;99;27300;72;-1071607685;0
2017;MASTER LMD;Nice - Sophia-Antipolis;Nice;Droit, économie et gestion;Économie;69;;;;18 mois après le diplôme;30;5;5;2;84;9;18;30;;;69;-1071607685;0
2017;MASTER LMD;Nice - Sophia-Antipolis;Nice;Droit, économie et gestion;Gestion;72;88;;29600;18 mois après le diplôme;214;38;9;2;84;9;18;214;88;29600;72;-1071607685;0
2017;MASTER LMD;Nice - Sophia-Antipolis;Nice;Sciences humaines et sociales;Histoire-géographie;74;;;;30 mois après le diplôme;14;2;10;2;84;9;30;14;;;74;-1071607685;0
2017;MASTER LMD;Nice - Sophia-Antipolis;Nice;Sciences humaines et sociales;Psychologie;78;94;;;30 mois après le diplôme;34;6;17;2;84;9;30;34;94;;78;-1071607685;0
2017;MASTER LMD;Nice - Sophia-Antipolis;Nice;Sciences humaines et sociales;Information communication;81;;;;30 mois après le diplôme;21;3;11;2;84;9;30;21;;;81;-1071607685;0
2017;MASTER LMD;Nice - Sophia-Antipolis;Nice;Sciences, technologies et santé;Sciences de la vie et de la terre;71;97;;;30 mois après le diplôme;30;5;18;2;84;9;30;30;97;;71;-1071607685;0
2017;MASTER LMD;Nice - Sophia-Antipolis;Nice;Sciences, technologies et santé;Informatique;70;96;;39000;30 mois après le diplôme;56;10;12;2;84;9;30;56;96;39000;70;-1071607685;0
2017;MASTER LMD;Nice - Sophia-Antipolis;Nice;Sciences, technologies et santé;Autres sciences, technologies et santé;62;;;;18 mois après le diplôme;30;6;3;2;84;9;18;30;;;62;-1071607685;0
2017;MASTER LMD;Université de technologie de Troyes;Reims;Sciences, technologies et santé;Ensemble sciences, technologies et santé;38;;;;18 mois après le diplôme;14;;8;2;123;9;18;14;;;38;-1071607685;0
2017;MASTER LMD;Université de technologie de Troyes;Reims;Sciences, technologies et santé;Sciences de l'ingénieur;50;;;;18 mois après le diplôme;3;;19;2;123;9;18;3;;;50;-1071607685;0
2017;MASTER LMD;Université de technologie de Troyes;Reims;Sciences, technologies et santé;Informatique;33;;;;30 mois après le diplôme;9;;12;2;123;9;30;9;;;33;-1071607685;0
2017;MASTER LMD;Aix-Marseille;Aix-Marseille;Droit, économie et gestion;Droit;70;92;;32000;30 mois après le diplôme;289;20;4;2;31;9;30;289;92;32000;70;-1071607685;0
2017;MASTER LMD;Aix-Marseille;Aix-Marseille;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;84;90;;24600;30 mois après le diplôme;48;3;1;2;31;9;30;48;90;24600;84;-1071607685;0
2017;MASTER LMD;Aix-Marseille;Aix-Marseille;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;84;88;;;18 mois après le diplôme;48;3;1;2;31;9;18;48;88;;84;-1071607685;0
2017;MASTER LMD;Aix-Marseille;Aix-Marseille;Sciences humaines et sociales;Histoire-géographie;68;;;;30 mois après le diplôme;24;2;10;2;31;9;30;24;;;68;-1071607685;0
2017;MASTER LMD;Aix-Marseille;Aix-Marseille;Sciences humaines et sociales;Histoire-géographie;68;;;;18 mois après le diplôme;24;2;10;2;31;9;18;24;;;68;-1071607685;0
2017;MASTER LMD;Aix-Marseille;Aix-Marseille;Sciences humaines et sociales;Psychologie;77;83;;25400;18 mois après le diplôme;77;5;17;2;31;9;18;77;83;25400;77;-1071607685;0
2017;MASTER LMD;Aix-Marseille;Aix-Marseille;Sciences, technologies et santé;Ensemble sciences, technologies et santé;74;88;;30700;18 mois après le diplôme;385;25;8;2;31;9;18;385;88;30700;74;-1071607685;0
2017;MASTER LMD;Caen Normandie;Normandie;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;69;96;;31200;18 mois après le diplôme;314;58;6;2;45;9;18;314;96;31200;69;-1071607685;0
2017;MASTER LMD;Caen Normandie;Normandie;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;65;100;;31200;18 mois après le diplôme;57;11;1;2;45;9;18;57;100;31200;65;-1071607685;0
2017;MASTER LMD;Caen Normandie;Normandie;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;65;95;;34300;30 mois après le diplôme;57;11;1;2;45;9;30;57;95;34300;65;-1071607685;0
2017;MASTER LMD;Caen Normandie;Normandie;Sciences humaines et sociales;Histoire-géographie;75;73;;;30 mois après le diplôme;30;5;10;2;45;9;30;30;73;;75;-1071607685;0
2017;MASTER LMD;Caen Normandie;Normandie;Sciences humaines et sociales;Autres sciences humaines et sociales;60;;;;30 mois après le diplôme;5;1;2;2;45;9;30;5;;;60;-1071607685;0
